run_id,missing_rate,prompt_style,trial,model,cleaning_action_sales_gbp,total_features_created,has_lag_52,top_feature_ranked,downstream_rmse,proposed_features_list,top_3_features_list,status
215,0.16,verbose,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2051.29,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
216,0.16,verbose,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1832.68,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
217,0.16,verbose,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2019.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
218,0.16,verbose,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1667.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
219,0.16,verbose,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1836.14,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
220,0.16,verbose,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1692.92,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
221,0.16,concise,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1626.73,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_4']",success
222,0.16,concise,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2060.31,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
223,0.16,concise,3,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1635.05,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'lag_4']",success
224,0.16,concise,4,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1572.84,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'lag_1', 'rolling_4_mean']",success
225,0.16,concise,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2051.29,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
226,0.16,concise,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1832.68,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
227,0.16,concise,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2019.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
228,0.16,concise,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1667.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
229,0.16,concise,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1836.14,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
230,0.16,concise,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1692.92,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
231,0.16,reordered,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1626.73,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_4']",success
232,0.16,reordered,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2060.31,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
233,0.16,reordered,3,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1635.05,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'lag_4']",success
234,0.16,reordered,4,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1572.84,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'lag_1', 'rolling_4_mean']",success
235,0.16,reordered,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2051.29,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
236,0.16,reordered,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1832.68,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
237,0.16,reordered,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2019.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
238,0.16,reordered,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1667.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
239,0.16,reordered,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1836.14,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
240,0.16,reordered,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1692.92,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
241,0.19,baseline,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1634.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_4']",success
242,0.19,baseline,2,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1897.36,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
243,0.19,baseline,3,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1517.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
244,0.19,baseline,4,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1533.9,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_4', 'rolling_13_mean']",success
245,0.19,baseline,5,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,2039.7,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
246,0.19,baseline,6,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1584.3,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
247,0.19,baseline,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1844.24,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
248,0.19,baseline,8,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1783.71,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
249,0.19,baseline,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1544.98,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
250,0.19,baseline,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1824.04,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
251,0.19,verbose,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1634.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_4']",success
252,0.19,verbose,2,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1897.36,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
253,0.19,verbose,3,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1517.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
254,0.19,verbose,4,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1533.9,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_4', 'rolling_13_mean']",success
255,0.19,verbose,5,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,2039.7,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
256,0.19,verbose,6,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1584.3,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
257,0.19,verbose,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1844.24,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
258,0.19,verbose,8,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1783.71,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
259,0.19,verbose,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1544.98,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
260,0.19,verbose,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1824.04,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
261,0.19,concise,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1634.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_4']",success
262,0.19,concise,2,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1897.36,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
263,0.19,concise,3,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1517.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
264,0.19,concise,4,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1533.9,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_4', 'rolling_13_mean']",success
265,0.19,concise,5,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,2039.7,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
266,0.19,concise,6,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1584.3,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
267,0.19,concise,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1844.24,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
268,0.19,concise,8,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1783.71,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
269,0.19,concise,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1544.98,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
270,0.19,concise,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1824.04,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
271,0.19,reordered,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1634.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_4']",success
272,0.19,reordered,2,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1897.36,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
273,0.19,reordered,3,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1517.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
274,0.19,reordered,4,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1533.9,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_4', 'rolling_13_mean']",success
275,0.19,reordered,5,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,2039.7,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
276,0.19,reordered,6,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1584.3,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
277,0.19,reordered,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1844.24,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
278,0.19,reordered,8,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1783.71,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
279,0.19,reordered,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1544.98,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
280,0.19,reordered,10,openai/gpt-4o-mini,drop_rows,14.0,False,lag_1,891.33,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'category_Electronics']",success
281,0.22,baseline,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1730.33,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
282,0.22,baseline,2,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,2078.07,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
283,0.22,baseline,3,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1507.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
284,0.22,baseline,4,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1526.84,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
